,DBH,Foraged,Colony,Species,Distance
1064,2.6,0,9,Simarouba amara,24.80229451
1065,2.6,0,9,Simarouba amara,13.73523169
1066,2.6,0,9,Simarouba amara,10.72019044
1067,2.6,0,9,Simarouba amara,14.70438623
1068,2.6,0,9,Simarouba amara,14.70438623
1069,2.6,0,9,Simarouba amara,14.70438623
1070,2.7,0,10,Guarea rhopalocarpa,22.31174583
1071,2.7,0,10,Guarea rhopalocarpa,34.99938278
1072,2.7,0,10,Guarea rhopalocarpa,19.12892051
1073,2.7,0,10,Guarea rhopalocarpa,21.15928734
1074,2.7,0,7,Coussarea hondensis,21.15928734
1075,2.7,0,7,Coussarea hondensis,34.99938278
1076,2.7,0,7,Coussarea hondensis,22.31174583
1077,2.7,0,7,Coussarea hondensis,34.99938278
1078,2.7,0,7,Coussarea hondensis,19.12892051
1079,2.7,0,7,Coussarea hondensis,22.31174583
1080,2.7,0,7,Coussarea hondensis,19.12892051
1081,2.7,0,7,Coussarea hondensis,21.15928734
1082,2.7,0,7,Coussarea hondensis,34.99938278
1083,2.7,0,7,Coussarea hondensis,22.31174583
1084,2.7,0,7,Coussarea hondensis,21.15928734
1085,2.7,0,7,Coussarea hondensis,19.12892051
1086,2.7,0,7,Dussia macroprophyllata,21.15928734
1087,2.7,0,7,Dussia macroprophyllata,34.99938278
1088,2.7,0,7,Dussia macroprophyllata,22.31174583
1089,2.7,0,7,Dussia macroprophyllata,34.99938278
1090,2.7,0,7,Dussia macroprophyllata,19.12892051
1091,2.7,0,7,Dussia macroprophyllata,22.31174583
1092,2.7,0,7,Dussia macroprophyllata,19.12892051
1093,2.7,0,7,Dussia macroprophyllata,21.15928734
1094,2.7,0,7,Dussia macroprophyllata,34.99938278
1095,2.7,0,7,Dussia macroprophyllata,22.31174583
1096,2.7,0,7,Dussia macroprophyllata,21.15928734
1097,2.7,0,7,Dussia macroprophyllata,19.12892051
1098,2.7,0,7,Lonchocarpus pentaphyllus ,21.15928734
1099,2.7,0,7,Lonchocarpus pentaphyllus ,34.99938278
1100,2.7,0,7,Lonchocarpus pentaphyllus ,22.31174583
1101,2.7,0,7,Lonchocarpus pentaphyllus ,34.99938278
1102,2.7,0,7,Lonchocarpus pentaphyllus ,19.12892051
1103,2.7,0,7,Lonchocarpus pentaphyllus ,22.31174583
1104,2.7,0,7,Lonchocarpus pentaphyllus ,19.12892051
1105,2.7,0,7,Lonchocarpus pentaphyllus ,21.15928734
1106,2.7,0,7,Lonchocarpus pentaphyllus ,34.99938278
1107,2.7,0,7,Lonchocarpus pentaphyllus ,22.31174583
1108,2.7,0,7,Lonchocarpus pentaphyllus ,21.15928734
1109,2.7,0,7,Lonchocarpus pentaphyllus ,19.12892051
1110,2.7,1,8,Ardisia granatensis,73.8324604
1111,2.7,1,8,Ardisia granatensis,73.8324604
1112,2.7,1,8,Ardisia granatensis,15.22308343
1113,2.7,1,8,Ardisia granatensis,15.22308343
1114,2.7,1,8,Minquartia guianensis,73.8324604
1115,2.7,1,8,Minquartia guianensis,73.8324604
1116,2.7,1,8,Minquartia guianensis,15.22308343
1117,2.7,1,8,Minquartia guianensis,15.22308343
1118,2.8,0,4,Pouteria torta,38.63187932
1119,2.8,0,4,Pouteria torta,37.34734572
1120,2.8,0,4,Pouteria torta,30.67146068
1121,2.8,0,5,Potalia amara,37.34734572
1122,2.8,0,5,Potalia amara,30.67146068
1123,2.8,0,5,Potalia amara,38.63187932
1124,2.8,0,9,Cymbopetalum torulosum,38.63187932
1125,2.8,0,9,Cymbopetalum torulosum,30.67146068
1126,2.8,0,9,Cymbopetalum torulosum,37.34734572
1127,2.9,0,4,Pouteria campechiana,6.452256911
1128,2.9,0,4,Pouteria campechiana,22.20260729
1129,2.9,0,4,Pouteria campechiana,54.15561651
1130,2.9,0,4,Pouteria campechiana,24.3000006
1131,2.9,0,8,Pouteria campechiana,54.15561651
1132,2.9,0,8,Pouteria campechiana,6.452256911
1133,2.9,0,8,Pouteria campechiana,24.3000006
1134,2.9,0,8,Pouteria campechiana,22.20260729
1135,2.9,0,9,Pentagonia donnell-smithii,54.15561651
1136,2.9,0,9,Pentagonia donnell-smithii,24.3000006
1137,2.9,0,9,Pentagonia donnell-smithii,24.3000006
1138,2.9,0,9,Pentagonia donnell-smithii,6.452256911
1139,2.9,0,9,Pentagonia donnell-smithii,22.20260729
1140,2.9,0,9,Pentagonia donnell-smithii,22.20260729
1141,2.9,0,9,Pentagonia donnell-smithii,6.452256911
1142,2.9,0,9,Pentagonia donnell-smithii,54.15561651
1143,2.9,0,9,Sorocea pubivena,54.15561651
1144,2.9,0,9,Sorocea pubivena,24.3000006
1145,2.9,0,9,Sorocea pubivena,24.3000006
1146,2.9,0,9,Sorocea pubivena,6.452256911
1147,2.9,0,9,Sorocea pubivena,22.20260729
1148,2.9,0,9,Sorocea pubivena,22.20260729
1149,2.9,0,9,Sorocea pubivena,6.452256911
1150,2.9,0,9,Sorocea pubivena,54.15561651
1151,20,1,9,Rhodostemonodaphne kunthiana,8.600104242
1152,20.1,0,4,Pentaclethra macroloba,20.01796443
1153,20.2,0,6,Spondias radlkoferi,31.08025817
1154,20.3,0,4,Erythrina cochleata,13.82237679
1155,20.4,0,7,Hampea appendiculata,47.5436771
1156,20.5,0,1,Warscewiczia coccinea,32.71498327
1157,20.8,0,4,Spondias radlkoferi,13.51051825
1158,20.8,0,4,Spondias radlkoferi,30.85150239
1159,20.8,0,6,Spondias radlkoferi,13.51051825
1160,20.8,0,6,Spondias radlkoferi,30.85150239
1161,21.2,0,6,Welfia regia,28.40090501
1162,21.3,0,4,Guarea rhopalocarpa,36.47824694
1163,21.3,0,4,Guarea rhopalocarpa,16.19958701
1164,21.3,0,8,Guarea rhopalocarpa,16.19958701
1165,21.3,0,8,Guarea rhopalocarpa,36.47824694
1166,21.3,1,6,Cordia alliodora,14.56611876
1167,21.4,1,6,Lonchocarpus oliganthus,39.03455783
1168,21.6,0,4,Calophyllum brasiliense,49.3852559
1169,21.6,0,4,Calophyllum brasiliense,27.56490522
1170,21.6,0,9,Welfia regia,27.56490522
1171,21.6,0,9,Welfia regia,49.3852559
1172,21.7,0,4,Clarisia mexicana,47.99133672
1173,21.7,0,4,Clarisia mexicana,18.29810503
1174,21.7,0,5,Ardisia granatensis,47.99133672
1175,21.7,0,5,Ardisia granatensis,18.29810503
1176,21.7,1,8,Clarisia mexicana,3.067269021
1177,21.8,0,6,Cordia alliodora,36.85504031
1178,21.9,0,5,Naucleopsis naga,45.35904178
1179,21.9,0,5,Naucleopsis naga,18.82545706
1180,21.9,0,5,Naucleopsis naga,30.84209641
1181,21.9,0,5,Naucleopsis naga,26.68147404
1182,21.9,0,7,Pentaclethra macroloba,30.84209641
1183,21.9,0,7,Pentaclethra macroloba,45.35904178
1184,21.9,0,7,Pentaclethra macroloba,26.68147404
1185,21.9,0,7,Pentaclethra macroloba,26.68147404
1186,21.9,0,7,Pentaclethra macroloba,45.35904178
1187,21.9,0,7,Pentaclethra macroloba,30.84209641
1188,21.9,0,7,Pentaclethra macroloba,18.82545706
1189,21.9,0,7,Pentaclethra macroloba,18.82545706
1190,21.9,0,7,Hampea appendiculata,30.84209641
1191,21.9,0,7,Hampea appendiculata,45.35904178
1192,21.9,0,7,Hampea appendiculata,26.68147404
1193,21.9,0,7,Hampea appendiculata,26.68147404
1194,21.9,0,7,Hampea appendiculata,45.35904178
1195,21.9,0,7,Hampea appendiculata,30.84209641
1196,21.9,0,7,Hampea appendiculata,18.82545706
1197,21.9,0,7,Hampea appendiculata,18.82545706
1198,21.9,0,9,Cordia alliodora,26.68147404
1199,21.9,0,9,Cordia alliodora,18.82545706
1200,21.9,0,9,Cordia alliodora,45.35904178
1201,21.9,0,9,Cordia alliodora,30.84209641
1202,22.1,0,9,Cordia alliodora,24.30768662
1203,22.3,0,6,Cecropia insignis,32.07942536
1204,22.3,0,6,Cecropia insignis,16.23106801
1205,22.3,0,9,Cordia alliodora,32.07942536
1206,22.3,0,9,Cordia alliodora,16.23106801
1207,22.6,0,5,Simarouba amara,6.639433887
1208,22.7,0,7,Clarisia mexicana,45.06611644
1209,22.8,0,4,Pterocarpus rohrii,22.12349473
1210,22.8,0,4,Pterocarpus rohrii,44.06043236
1211,22.8,0,4,Pterocarpus rohrii,29.07223024
1212,22.8,0,6,Pterocarpus rohrii,44.06043236
1213,22.8,0,6,Pterocarpus rohrii,22.12349473
1214,22.8,0,6,Pterocarpus rohrii,29.07223024
1215,22.8,0,8,Pterocarpus rohrii,29.07223024
1216,22.8,0,8,Pterocarpus rohrii,44.06043236
1217,22.8,0,8,Pterocarpus rohrii,22.12349473
1218,23,0,6,Cordia alliodora,33.64266307
1219,23,1,5,Clarisia mexicana,1.044894155
1220,23.1,0,1,Brosimum lactescens,39.9062679
1221,23.3,0,9,Iriartea deltoidea,38.08551848
1222,23.5,0,5,Guarea rhopalocarpa,12.93678941
1223,23.5,0,5,Guarea rhopalocarpa,3.728946127
1224,23.5,0,5,Guarea rhopalocarpa,11.75673757
1225,23.5,0,5,Guarea rhopalocarpa,3.728946127
1226,23.5,0,5,Guarea rhopalocarpa,12.93678941
1227,23.5,0,5,Guarea rhopalocarpa,11.75673757
1228,23.5,0,5,Pterocarpus rohrii,12.93678941
1229,23.5,0,5,Pterocarpus rohrii,3.728946127
1230,23.5,0,5,Pterocarpus rohrii,11.75673757
1231,23.5,0,5,Pterocarpus rohrii,3.728946127
1232,23.5,0,5,Pterocarpus rohrii,12.93678941
1233,23.5,0,5,Pterocarpus rohrii,11.75673757
1234,23.5,0,9,Warscewiczia coccinea,11.75673757
1235,23.5,0,9,Warscewiczia coccinea,12.93678941
1236,23.5,0,9,Warscewiczia coccinea,3.728946127
1237,23.7,0,7,Pentaclethra macroloba,31.02071836
1238,23.7,0,7,Pentaclethra macroloba,27.12676184
1239,23.7,0,9,Cordia alliodora,31.02071836
1240,23.7,0,9,Cordia alliodora,27.12676184
1241,23.8,0,4,Jacaratia dolichaula,21.09011617
1242,23.8,1,5,Lonchocarpus oliganthus,14.21576904
1243,23.9,0,4,Warscewiczia coccinea,25.24085973
1244,23.9,1,9,Andira inermis,15.54289044
1245,24,0,4,Sterculia recordiana,13.34425121
1246,24,0,4,Sterculia recordiana,37.24504799
1247,24,0,9,Guarea rhopalocarpa,37.24504799
1248,24,0,9,Guarea rhopalocarpa,13.34425121
1249,24.1,0,4,Ocotea meziana,11.59311754
1250,24.1,0,4,Ocotea meziana,31.95776119
1251,24.1,0,9,Warscewiczia coccinea,11.59311754
1252,24.1,0,9,Warscewiczia coccinea,31.95776119
1253,24.2,0,5,Naucleopsis naga,22.7737994
1254,24.3,0,4,Jacaranda copaia,47.05601874
1255,24.3,1,8,Jacaranda copaia,7.058366613
1256,24.5,0,10,Inga paterno,21.94416048
1257,24.5,0,10,Inga paterno,1.918593235
1258,24.5,0,10,Inga paterno,27.48547233
1259,24.5,0,6,Casearia corymbosa,21.94416048
1260,24.5,0,6,Casearia corymbosa,1.918593235
1261,24.5,0,6,Casearia corymbosa,27.48547233
1262,24.5,0,8,Inga paterno,1.918593235
1263,24.5,0,8,Inga paterno,21.94416048
1264,24.5,0,8,Inga paterno,27.48547233
1265,24.7,0,4,Cordia dwyeri,41.48242743
1266,24.7,0,4,Cordia dwyeri,33.70636883
1267,24.7,0,4,Cordia dwyeri,20.52223329
1268,24.7,0,6,Cordia dwyeri,20.52223329
1269,24.7,0,6,Cordia dwyeri,33.70636883
1270,24.7,0,6,Cordia dwyeri,41.48242743
1271,24.7,0,8,Cordia dwyeri,20.52223329
1272,24.7,0,8,Cordia dwyeri,41.48242743
1273,24.7,0,8,Cordia dwyeri,33.70636883
1274,24.7,1,4,Pachira aquatica,44.40438041
1275,24.7,1,4,Pachira aquatica,7.659586406
1278,25,0,4,Vochysia guatemalensis,30.03531784
1279,25,0,4,Vochysia guatemalensis,30.03531784
1280,25,0,4,Vochysia guatemalensis,27.59932246
1281,25,0,4,Vochysia guatemalensis,22.89576064
1282,25,0,4,Vochysia guatemalensis,23.09181351
1283,25,0,4,Vochysia guatemalensis,23.09181351
1284,25,0,4,Vochysia guatemalensis,50.38903055
1285,25,0,4,Vochysia guatemalensis,50.38903055
1286,25,0,4,Vochysia guatemalensis,22.89576064
1287,25,0,4,Vochysia guatemalensis,27.59932246
1288,25,0,4,Conceveiba pleiostemona,30.03531784
1289,25,0,4,Conceveiba pleiostemona,30.03531784
1290,25,0,4,Conceveiba pleiostemona,27.59932246
1291,25,0,4,Conceveiba pleiostemona,22.89576064
1292,25,0,4,Conceveiba pleiostemona,23.09181351
1293,25,0,4,Conceveiba pleiostemona,23.09181351
1294,25,0,4,Conceveiba pleiostemona,50.38903055
1295,25,0,4,Conceveiba pleiostemona,50.38903055
1296,25,0,4,Conceveiba pleiostemona,22.89576064
1297,25,0,4,Conceveiba pleiostemona,27.59932246
1298,25,0,6,Cecropia obtusifolia,23.09181351
1299,25,0,6,Cecropia obtusifolia,27.59932246
1300,25,0,6,Cecropia obtusifolia,50.38903055
1301,25,0,6,Cecropia obtusifolia,30.03531784
1302,25,0,6,Cecropia obtusifolia,22.89576064
1303,25,0,7,Ocotea hartshorniana,30.03531784
1304,25,0,7,Ocotea hartshorniana,23.09181351
1305,25,0,7,Ocotea hartshorniana,22.89576064
1306,25,0,7,Ocotea hartshorniana,50.38903055
1307,25,0,7,Ocotea hartshorniana,27.59932246
1308,25,0,9,Brosimum lactescens,27.59932246
1309,25,0,9,Brosimum lactescens,22.89576064
1310,25,0,9,Brosimum lactescens,30.03531784
1311,25,0,9,Brosimum lactescens,50.38903055
1312,25,0,9,Brosimum lactescens,23.09181351
1313,25,1,5,Ocotea hartshorniana,32.41012441
1314,25,1,5,Ocotea hartshorniana,2.903566643
1315,25,1,8,Conceveiba pleiostemona,32.41012441
1316,25,1,8,Conceveiba pleiostemona,2.903566643
1317,25.1,0,4,Cordia alliodora,34.28232927
1318,25.2,0,4,Inga alba,24.93526176
1319,25.2,0,4,Inga alba,33.13254141
1320,25.2,0,8,Inga alba,33.13254141
1321,25.2,0,8,Inga alba,24.93526176
1322,25.3,0,9,Luehea seemannii,38.50263162
1323,25.4,0,4,Spondias radlkoferi,35.5757572
1324,25.5,0,5,Pentaclethra macroloba,24.99755612
1325,25.5,0,5,Pentaclethra macroloba,18.20565952
1326,25.5,0,9,Goethalsia meiantha,24.99755612
1327,25.5,0,9,Goethalsia meiantha,18.20565952
1328,25.5,1,10,Lonchocarpus oliganthus,22.53127826
1329,26.1,1,6,Trophis racemosa,21.9280839
1330,26.6,0,5,Ocotea hartshorniana,21.92546699
1331,26.6,0,5,Ocotea hartshorniana,15.04941606
1332,26.6,0,7,Pentaclethra macroloba,21.92546699
1333,26.6,0,7,Pentaclethra macroloba,15.04941606
1334,26.8,0,6,Sapium glandulosum,22.73918006
1335,26.9,0,1,Lonchocarpus oliganthus,13.14623696
1336,26.9,1,10,Tapirira myriantha,16.68569747
1337,27,0,9,Guarea bullata,14.23202439
1338,27.1,1,4,Clarisia mexicana,15.28026505
1339,27.2,0,7,Cordia dwyeri,18.89734536
1340,27.4,1,5,Pterocarpus rohrii,13.85351841
1341,27.5,0,4,Stryphnodendron microstachyum,31.88128559
1342,27.5,0,4,Stryphnodendron microstachyum,45.0632349
1343,27.5,0,4,Stryphnodendron microstachyum,40.40790146
1344,27.5,0,4,Stryphnodendron microstachyum,12.41222312
1345,27.5,0,6,Cordia alliodora,40.40790146
1346,27.5,0,6,Cordia alliodora,31.88128559
1347,27.5,0,6,Cordia alliodora,31.88128559
1348,27.5,0,6,Cordia alliodora,45.0632349
1349,27.5,0,6,Cordia alliodora,12.41222312
1350,27.5,0,6,Cordia alliodora,40.40790146
1351,27.5,0,6,Cordia alliodora,12.41222312
1352,27.5,0,6,Cordia alliodora,45.0632349
1353,27.5,0,6,Cordia alliodora,40.40790146
1354,27.5,0,6,Cordia alliodora,31.88128559
1355,27.5,0,6,Cordia alliodora,31.88128559
1356,27.5,0,6,Cordia alliodora,45.0632349
1357,27.5,0,6,Cordia alliodora,12.41222312
1358,27.5,0,6,Cordia alliodora,40.40790146
1359,27.5,0,6,Cordia alliodora,12.41222312
1360,27.5,0,6,Cordia alliodora,45.0632349
1361,27.5,0,8,Stryphnodendron microstachyum,45.0632349
1362,27.5,0,8,Stryphnodendron microstachyum,12.41222312
1363,27.5,0,8,Stryphnodendron microstachyum,40.40790146
1364,27.5,0,8,Stryphnodendron microstachyum,31.88128559
1365,27.6,0,4,Hymenolobium mesoamericanum,30.8087731
1366,27.6,0,4,Hymenolobium mesoamericanum,30.8087731
1367,27.6,0,4,Hymenolobium mesoamericanum,41.74424152
1368,27.6,0,4,Hymenolobium mesoamericanum,41.74424152
1369,27.6,0,4,Warscewiczia coccinea,30.8087731
1370,27.6,0,4,Warscewiczia coccinea,30.8087731
1371,27.6,0,4,Warscewiczia coccinea,41.74424152
1372,27.6,0,4,Warscewiczia coccinea,41.74424152
1373,27.7,1,5,Ocotea hartshorniana,29.09981648
1374,27.7,1,5,Ocotea hartshorniana,28.59094747
1375,27.7,1,7,Ocotea hartshorniana,28.59094747
1376,27.7,1,7,Ocotea hartshorniana,29.09981648
1377,28,0,9,Naucleopsis naga,46.12209688
1378,28.1,0,9,Cordia alliodora,28.03669876
1379,28.3,0,9,Cordia alliodora,15.23110489
1380,28.4,0,6,Spondias radlkoferi,2.448174759
1381,28.9,0,4,Rauvolfia purpurascens,25.60450351
1382,29.5,0,4,Andira inermis,28.67874649
1383,29.5,0,4,Andira inermis,20.30156194
1384,29.5,0,9,Cordia alliodora,20.30156194
1385,29.5,0,9,Cordia alliodora,28.67874649
1386,3,0,6,Brosimum alicastrum,19.18107386
1387,3,0,6,Brosimum alicastrum,24.73569576
1388,3,0,6,Brosimum alicastrum,40.02852491
1389,3,0,9,Perebea angustifolia,19.18107386
1390,3,0,9,Perebea angustifolia,40.02852491
1391,3,0,9,Perebea angustifolia,24.73569576
1392,3,0,9,Perebea angustifolia,24.73569576
1393,3,0,9,Perebea angustifolia,40.02852491
1394,3,0,9,Perebea angustifolia,19.18107386
1395,3,0,9,Randia grandifolia,19.18107386
1396,3,0,9,Randia grandifolia,40.02852491
1397,3,0,9,Randia grandifolia,24.73569576
1398,3,0,9,Randia grandifolia,24.73569576
1399,3,0,9,Randia grandifolia,40.02852491
1400,3,0,9,Randia grandifolia,19.18107386
1401,3.1,0,4,Dichapetalum stipulatum,34.31562326
1402,3.1,0,4,Dichapetalum stipulatum,37.54310416
1403,3.1,0,4,Dichapetalum stipulatum,25.08156892
1404,3.1,0,6,Dichapetalum stipulatum,37.54310416
1405,3.1,0,6,Dichapetalum stipulatum,25.08156892
1406,3.1,0,6,Dichapetalum stipulatum,34.31562326
1407,3.1,0,8,Dichapetalum stipulatum,37.54310416
1408,3.1,0,8,Dichapetalum stipulatum,34.31562326
1409,3.1,0,8,Dichapetalum stipulatum,25.08156892
1410,3.3,0,9,Synecanthus warscewiczianus,55.3507291
1411,3.4,0,4,Pentagonia donnell-smithii,30.60770082
1412,3.4,0,4,Pentagonia donnell-smithii,20.53452946
1413,3.4,0,8,Pentagonia donnell-smithii,20.53452946
1414,3.4,0,8,Pentagonia donnell-smithii,30.60770082
1415,3.5,0,9,Geonoma longevaginata,19.3738271
1416,3.5,1,4,Terminalia amazonia,2.845487656
1417,3.7,0,4,Macrolobium costaricense,22.47363344
1418,3.7,0,4,Macrolobium costaricense,28.64565009
1419,3.7,0,4,Macrolobium costaricense,29.5035146
1420,3.7,0,4,Macrolobium costaricense,19.79500279
1421,3.7,0,5,Inga sp,19.79500279
1422,3.7,0,5,Inga sp,29.5035146
1423,3.7,0,5,Inga sp,28.64565009
1424,3.7,0,5,Inga sp,22.47363344
1425,3.7,0,8,Macrolobium costaricense,29.5035146
1426,3.7,0,8,Macrolobium costaricense,28.64565009
1427,3.7,0,8,Macrolobium costaricense,22.47363344
1428,3.7,0,8,Macrolobium costaricense,19.79500279
1429,3.7,0,9,Otoba novogranatensis,28.64565009
1430,3.7,0,9,Otoba novogranatensis,29.5035146
1431,3.7,0,9,Otoba novogranatensis,22.47363344
1432,3.7,0,9,Otoba novogranatensis,19.79500279
1433,3.8,0,1,Geonoma longevaginata,35.69999599
1434,3.8,0,1,Geonoma longevaginata,7.642103792
1435,3.8,0,5,Inga pavoniana,35.69999599
1436,3.8,0,5,Inga pavoniana,7.642103792
1437,3.9,0,5,Compsoneura sprucei,26.54868043
1438,3.9,0,5,Compsoneura sprucei,19.95262182
1439,3.9,0,9,Cestrum megalophyllum,26.54868043
1440,3.9,0,9,Cestrum megalophyllum,19.95262182
1441,30,0,1,Rauvolfia purpurascens,23.78226115
1442,30.2,0,6,Sapium glandulosum,15.24583172
